Banner;Index;Item;Item Type;Item Rarity;Date
Permanent;718;Sharpshooter's Oath;Weapon;3;2021-01-11T15:41:25Z
Permanent;719;Cool Steel;Weapon;3;2021-01-14T19:10:26Z
Permanent;720;Cool Steel;Weapon;3;2021-01-14T19:10:30Z
Permanent;721;Raven Bow;Weapon;3;2021-01-18T12:51:24Z
Permanent;722;Thrilling Tales of Dragon Slayers;Weapon;3;2021-01-18T12:51:26Z
Permanent;723;Rainslasher;Weapon;4;2021-01-18T12:51:29Z
Permanent;724;Harbinger of Dawn;Weapon;3;2021-01-18T12:51:33Z
Permanent;725;Harbinger of Dawn;Weapon;3;2021-01-18T12:51:35Z
Permanent;726;Emerald Orb;Weapon;3;2021-01-26T14:22:50Z
Permanent;727;Cool Steel;Weapon;3;2021-01-27T16:14:21Z
Permanent;728;Ferrous Shadow;Weapon;3;2021-02-01T11:48:57Z
Permanent;729;Slingshot;Weapon;3;2021-02-01T11:49:02Z
Permanent;730;Emerald Orb;Weapon;3;2021-02-01T11:49:04Z
Permanent;731;Thrilling Tales of Dragon Slayers;Weapon;3;2021-02-01T11:49:06Z
Permanent;732;Debate Club;Weapon;3;2021-02-01T11:49:09Z
Permanent;733;Noelle;Character;4;2021-02-02T12:06:12Z
Permanent;734;Rust;Weapon;4;2021-02-04T20:32:29Z
Permanent;735;Slingshot;Weapon;3;2021-02-04T20:32:32Z
Permanent;736;Black Tassel;Weapon;3;2021-02-09T12:36:44Z
Permanent;737;Black Tassel;Weapon;3;2021-02-13T16:18:30Z
Permanent;738;Emerald Orb;Weapon;3;2021-02-13T16:18:34Z
Permanent;739;Bloodtainted Greatsword;Weapon;3;2021-02-17T10:45:42Z
Permanent;740;Cool Steel;Weapon;3;2021-02-17T10:51:22Z
Permanent;741;Xinyan;Character;4;2021-02-23T12:37:16Z
Permanent;742;Skyrider Sword;Weapon;3;2021-02-23T13:22:00Z
Permanent;743;Black Tassel;Weapon;3;2021-02-23T13:22:04Z
Permanent;744;Magic Guide;Weapon;3;2021-02-23T13:22:07Z
Permanent;745;Cool Steel;Weapon;3;2021-02-23T13:22:11Z
Permanent;746;Raven Bow;Weapon;3;2021-02-23T13:22:15Z
Permanent;747;Bloodtainted Greatsword;Weapon;3;2021-02-23T13:22:19Z
Permanent;748;Black Tassel;Weapon;3;2021-02-23T13:22:22Z
Permanent;749;Emerald Orb;Weapon;3;2021-02-23T13:22:26Z
Permanent;750;Lisa;Character;4;2021-02-23T13:22:29Z
Permanent;751;Debate Club;Weapon;3;2021-02-23T13:23:59Z
Permanent;752;Xingqiu;Character;4;2021-02-23T13:24:10Z
Permanent;753;Dragon's Bane;Weapon;4;2021-02-23T13:24:14Z
Permanent;754;Amos' Bow;Weapon;5;2021-02-23T13:24:18Z
Permanent;755;Emerald Orb;Weapon;3;2021-02-23T18:25:37Z
Permanent;756;Emerald Orb;Weapon;3;2021-02-23T18:25:37Z
Permanent;757;Bloodtainted Greatsword;Weapon;3;2021-02-23T18:25:37Z
Permanent;758;Black Tassel;Weapon;3;2021-02-23T18:25:37Z
Permanent;759;Bloodtainted Greatsword;Weapon;3;2021-02-23T18:25:37Z
Permanent;760;Sharpshooter's Oath;Weapon;3;2021-02-23T18:25:37Z
Permanent;761;Black Tassel;Weapon;3;2021-02-23T18:25:37Z
Permanent;762;Sacrificial Sword;Weapon;4;2021-02-23T18:25:37Z
Permanent;763;Cool Steel;Weapon;3;2021-02-23T18:25:37Z
Permanent;764;Magic Guide;Weapon;3;2021-02-23T18:25:37Z
Permanent;765;Emerald Orb;Weapon;3;2021-03-02T12:23:07Z
Permanent;766;Skyrider Sword;Weapon;3;2021-03-02T18:01:22Z
Permanent;767;Magic Guide;Weapon;3;2021-03-02T18:01:24Z
Permanent;768;Ferrous Shadow;Weapon;3;2021-03-02T18:01:26Z
Permanent;769;Debate Club;Weapon;3;2021-03-02T18:01:29Z
Permanent;770;Bloodtainted Greatsword;Weapon;3;2021-03-02T18:01:31Z
Permanent;771;Xiangling;Character;4;2021-03-10T10:31:20Z
Permanent;772;Skyrider Sword;Weapon;3;2021-03-10T10:31:23Z
Permanent;773;Thrilling Tales of Dragon Slayers;Weapon;3;2021-03-10T10:31:26Z
Permanent;774;Ferrous Shadow;Weapon;3;2021-03-10T19:24:25Z
Permanent;775;Harbinger of Dawn;Weapon;3;2021-03-10T20:46:58Z
Character Event;1;Harbinger of Dawn;Weapon;3;2020-09-29T12:28:19Z
Character Event;2;Magic Guide;Weapon;3;2020-09-29T12:28:19Z
Character Event;3;Magic Guide;Weapon;3;2020-09-29T12:28:19Z
Character Event;4;Debate Club;Weapon;3;2020-09-29T12:28:19Z
Character Event;5;Magic Guide;Weapon;3;2020-09-29T12:28:19Z
Character Event;6;Bloodtainted Greatsword;Weapon;3;2020-09-29T12:28:19Z
Character Event;7;Skyrider Sword;Weapon;3;2020-09-29T12:28:19Z
Character Event;8;Black Tassel;Weapon;3;2020-09-29T12:28:19Z
Character Event;9;Black Tassel;Weapon;3;2020-09-29T12:28:19Z
Character Event;10;Chongyun;Character;4;2020-09-29T12:28:19Z
Character Event;11;Emerald Orb;Weapon;3;2020-09-29T13:13:50Z
Character Event;12;Thrilling Tales of Dragon Slayers;Weapon;3;2020-09-29T13:13:50Z
Character Event;13;Magic Guide;Weapon;3;2020-09-29T13:13:50Z
Character Event;14;Thrilling Tales of Dragon Slayers;Weapon;3;2020-09-29T13:13:50Z
Character Event;15;Skyrider Sword;Weapon;3;2020-09-29T13:13:50Z
Character Event;16;Sharpshooter's Oath;Weapon;3;2020-09-29T13:13:50Z
Character Event;17;Sharpshooter's Oath;Weapon;3;2020-09-29T13:13:50Z
Character Event;18;Debate Club;Weapon;3;2020-09-29T13:13:50Z
Character Event;19;Barbara;Character;4;2020-09-29T13:13:50Z
Character Event;20;Bloodtainted Greatsword;Weapon;3;2020-09-29T13:13:50Z
Character Event;21;Slingshot;Weapon;3;2020-09-30T13:19:52Z
Character Event;22;Magic Guide;Weapon;3;2020-09-30T13:19:52Z
Character Event;23;Thrilling Tales of Dragon Slayers;Weapon;3;2020-09-30T13:19:52Z
Character Event;24;Raven Bow;Weapon;3;2020-09-30T13:19:52Z
Character Event;25;Emerald Orb;Weapon;3;2020-09-30T13:19:52Z
Character Event;26;Favonius Codex;Weapon;4;2020-09-30T13:19:52Z
Character Event;27;Xiangling;Character;4;2020-09-30T13:19:52Z
Character Event;28;Sharpshooter's Oath;Weapon;3;2020-09-30T13:19:52Z
Character Event;29;Raven Bow;Weapon;3;2020-09-30T13:19:52Z
Character Event;30;Skyrider Sword;Weapon;3;2020-09-30T13:19:52Z
Character Event;31;Emerald Orb;Weapon;3;2020-10-02T22:29:20Z
Character Event;32;Bloodtainted Greatsword;Weapon;3;2020-10-02T22:29:29Z
Character Event;33;Cool Steel;Weapon;3;2020-10-02T22:29:35Z
Character Event;34;Raven Bow;Weapon;3;2020-10-02T22:29:40Z
Character Event;35;Black Tassel;Weapon;3;2020-10-02T22:29:44Z
Character Event;36;Sacrificial Greatsword;Weapon;4;2020-10-02T22:30:06Z
Character Event;37;Black Tassel;Weapon;3;2020-10-03T12:09:02Z
Character Event;38;Sharpshooter's Oath;Weapon;3;2020-10-03T12:09:09Z
Character Event;39;Debate Club;Weapon;3;2020-10-03T20:39:22Z
Character Event;40;Raven Bow;Weapon;3;2020-10-03T20:39:31Z
Character Event;41;Black Tassel;Weapon;3;2020-10-03T20:39:51Z
Character Event;42;Cool Steel;Weapon;3;2020-10-04T09:51:39Z
Character Event;43;Bloodtainted Greatsword;Weapon;3;2020-10-04T09:51:47Z
Character Event;44;Emerald Orb;Weapon;3;2020-10-04T09:51:54Z
Character Event;45;Ferrous Shadow;Weapon;3;2020-10-04T09:52:14Z
Character Event;46;Xiangling;Character;4;2020-10-04T12:26:36Z
Character Event;47;Raven Bow;Weapon;3;2020-10-04T12:26:43Z
Character Event;48;Debate Club;Weapon;3;2020-10-04T12:26:50Z
Character Event;49;Sharpshooter's Oath;Weapon;3;2020-10-04T12:27:11Z
Character Event;50;Ferrous Shadow;Weapon;3;2020-10-04T14:30:37Z
Character Event;51;Bloodtainted Greatsword;Weapon;3;2020-10-07T22:16:13Z
Character Event;52;Sharpshooter's Oath;Weapon;3;2020-10-08T19:07:32Z
Character Event;53;Magic Guide;Weapon;3;2020-10-11T18:51:46Z
Character Event;54;Skyrider Sword;Weapon;3;2020-10-11T18:51:55Z
Character Event;55;Favonius Greatsword;Weapon;4;2020-10-11T18:52:01Z
Character Event;56;Skyrider Sword;Weapon;3;2020-10-12T08:32:44Z
Character Event;57;Barbara;Character;4;2020-10-12T08:32:52Z
Character Event;58;Black Tassel;Weapon;3;2020-10-12T13:07:46Z
Character Event;59;Barbara;Character;4;2020-10-12T13:56:47Z
Character Event;60;Bloodtainted Greatsword;Weapon;3;2020-10-12T13:59:09Z
Character Event;61;Harbinger of Dawn;Weapon;3;2020-10-12T13:59:14Z
Character Event;62;Debate Club;Weapon;3;2020-10-12T13:59:19Z
Character Event;63;Skyrider Sword;Weapon;3;2020-10-12T13:59:23Z
Character Event;64;Thrilling Tales of Dragon Slayers;Weapon;3;2020-10-12T13:59:26Z
Character Event;65;Thrilling Tales of Dragon Slayers;Weapon;3;2020-10-12T17:33:54Z
Character Event;66;Bloodtainted Greatsword;Weapon;3;2020-10-12T17:34:11Z
Character Event;67;Sharpshooter's Oath;Weapon;3;2020-10-13T13:08:48Z
Character Event;68;Favonius Lance;Weapon;4;2020-10-13T13:08:59Z
Character Event;69;Raven Bow;Weapon;3;2020-10-14T08:03:12Z
Character Event;70;Thrilling Tales of Dragon Slayers;Weapon;3;2020-10-14T18:35:19Z
Character Event;71;Magic Guide;Weapon;3;2020-10-15T08:35:38Z
Character Event;72;Skyrider Sword;Weapon;3;2020-10-16T08:03:07Z
Character Event;73;Black Tassel;Weapon;3;2020-10-17T09:39:40Z
Character Event;74;Bloodtainted Greatsword;Weapon;3;2020-10-17T09:39:47Z
Character Event;75;Emerald Orb;Weapon;3;2020-10-17T13:59:58Z
Character Event;76;Venti;Character;5;2020-10-17T14:00:08Z
Character Event;77;Debate Club;Weapon;3;2020-10-27T13:01:15Z
Character Event;78;Sucrose;Character;4;2020-11-01T15:16:26Z
Character Event;79;Skyrider Sword;Weapon;3;2020-11-01T15:44:05Z
Character Event;80;Emerald Orb;Weapon;3;2020-11-01T19:08:55Z
Character Event;81;Cool Steel;Weapon;3;2020-11-01T19:09:01Z
Character Event;82;Debate Club;Weapon;3;2020-11-01T19:09:05Z
Character Event;83;Bloodtainted Greatsword;Weapon;3;2020-11-01T19:09:10Z
Character Event;84;Emerald Orb;Weapon;3;2020-11-01T19:09:14Z
Character Event;85;Beidou;Character;4;2020-11-01T19:09:43Z
Character Event;86;Xingqiu;Character;4;2020-11-01T22:11:42Z
Character Event;87;Cool Steel;Weapon;3;2020-11-02T09:04:16Z
Character Event;88;Bloodtainted Greatsword;Weapon;3;2020-11-02T16:49:15Z
Character Event;89;Skyrider Sword;Weapon;3;2020-11-02T16:49:15Z
Character Event;90;Bloodtainted Greatsword;Weapon;3;2020-11-02T16:49:15Z
Character Event;91;Magic Guide;Weapon;3;2020-11-02T16:49:15Z
Character Event;92;Slingshot;Weapon;3;2020-11-02T16:49:15Z
Character Event;93;Debate Club;Weapon;3;2020-11-02T16:49:15Z
Character Event;94;Sharpshooter's Oath;Weapon;3;2020-11-02T16:49:15Z
Character Event;95;Slingshot;Weapon;3;2020-11-02T16:49:15Z
Character Event;96;The Bell;Weapon;4;2020-11-02T16:49:15Z
Character Event;97;Xingqiu;Character;4;2020-11-02T16:49:15Z
Character Event;98;Magic Guide;Weapon;3;2020-11-02T16:49:23Z
Character Event;99;Magic Guide;Weapon;3;2020-11-02T16:49:23Z
Character Event;100;Black Tassel;Weapon;3;2020-11-02T16:49:23Z
Character Event;101;Bloodtainted Greatsword;Weapon;3;2020-11-02T16:49:23Z
Character Event;102;Harbinger of Dawn;Weapon;3;2020-11-02T16:49:23Z
Character Event;103;Magic Guide;Weapon;3;2020-11-02T16:49:23Z
Character Event;104;Thrilling Tales of Dragon Slayers;Weapon;3;2020-11-02T16:49:23Z
Character Event;105;Black Tassel;Weapon;3;2020-11-02T16:49:23Z
Character Event;106;Magic Guide;Weapon;3;2020-11-02T16:49:23Z
Character Event;107;Xingqiu;Character;4;2020-11-02T16:49:23Z
Character Event;108;Magic Guide;Weapon;3;2020-11-02T16:49:29Z
Character Event;109;Sharpshooter's Oath;Weapon;3;2020-11-02T16:49:29Z
Character Event;110;Harbinger of Dawn;Weapon;3;2020-11-02T16:49:29Z
Character Event;111;Thrilling Tales of Dragon Slayers;Weapon;3;2020-11-02T16:49:29Z
Character Event;112;Debate Club;Weapon;3;2020-11-02T16:49:29Z
Character Event;113;Black Tassel;Weapon;3;2020-11-02T16:49:29Z
Character Event;114;Keqing;Character;5;2020-11-02T16:49:29Z
Character Event;115;Debate Club;Weapon;3;2020-11-02T16:49:29Z
Character Event;116;Slingshot;Weapon;3;2020-11-02T16:49:29Z
Character Event;117;Sucrose;Character;4;2020-11-02T16:49:29Z
Character Event;118;Skyrider Sword;Weapon;3;2020-11-02T16:50:37Z
Character Event;119;Slingshot;Weapon;3;2020-11-02T16:50:37Z
Character Event;120;Black Tassel;Weapon;3;2020-11-02T16:50:37Z
Character Event;121;Thrilling Tales of Dragon Slayers;Weapon;3;2020-11-02T16:50:37Z
Character Event;122;Slingshot;Weapon;3;2020-11-02T16:50:37Z
Character Event;123;Black Tassel;Weapon;3;2020-11-02T16:50:37Z
Character Event;124;Raven Bow;Weapon;3;2020-11-02T16:50:37Z
Character Event;125;Cool Steel;Weapon;3;2020-11-02T16:50:37Z
Character Event;126;Noelle;Character;4;2020-11-02T16:50:37Z
Character Event;127;Harbinger of Dawn;Weapon;3;2020-11-02T16:50:37Z
Character Event;128;Thrilling Tales of Dragon Slayers;Weapon;3;2020-11-02T16:50:58Z
Character Event;129;Emerald Orb;Weapon;3;2020-11-02T16:51:06Z
Character Event;130;Sucrose;Character;4;2020-11-02T16:51:13Z
Character Event;131;Slingshot;Weapon;3;2020-11-02T16:51:18Z
Character Event;132;Thrilling Tales of Dragon Slayers;Weapon;3;2020-11-02T16:51:24Z
Character Event;133;Thrilling Tales of Dragon Slayers;Weapon;3;2020-11-02T17:06:15Z
Character Event;134;Debate Club;Weapon;3;2020-11-02T17:52:19Z
Character Event;135;Sharpshooter's Oath;Weapon;3;2020-11-02T17:52:26Z
Character Event;136;Debate Club;Weapon;3;2020-11-02T17:52:31Z
Character Event;137;Ferrous Shadow;Weapon;3;2020-11-02T17:52:36Z
Character Event;138;Raven Bow;Weapon;3;2020-11-02T17:52:56Z
Character Event;139;Sacrificial Fragments;Weapon;4;2020-11-03T10:45:43Z
Character Event;140;Ferrous Shadow;Weapon;3;2020-11-03T11:44:43Z
Character Event;141;Thrilling Tales of Dragon Slayers;Weapon;3;2020-11-03T11:44:43Z
Character Event;142;Emerald Orb;Weapon;3;2020-11-03T11:44:43Z
Character Event;143;Noelle;Character;4;2020-11-03T11:44:43Z
Character Event;144;Sharpshooter's Oath;Weapon;3;2020-11-03T11:44:43Z
Character Event;145;Skyrider Sword;Weapon;3;2020-11-03T11:44:43Z
Character Event;146;Ferrous Shadow;Weapon;3;2020-11-03T11:44:43Z
Character Event;147;Thrilling Tales of Dragon Slayers;Weapon;3;2020-11-03T11:44:43Z
Character Event;148;Noelle;Character;4;2020-11-03T11:44:43Z
Character Event;149;Magic Guide;Weapon;3;2020-11-03T11:44:43Z
Character Event;150;Ferrous Shadow;Weapon;3;2020-11-03T11:44:50Z
Character Event;151;Thrilling Tales of Dragon Slayers;Weapon;3;2020-11-03T11:44:50Z
Character Event;152;Ferrous Shadow;Weapon;3;2020-11-03T11:44:50Z
Character Event;153;Slingshot;Weapon;3;2020-11-03T11:44:50Z
Character Event;154;Sucrose;Character;4;2020-11-03T11:44:50Z
Character Event;155;Bloodtainted Greatsword;Weapon;3;2020-11-03T11:44:50Z
Character Event;156;Bloodtainted Greatsword;Weapon;3;2020-11-03T11:44:50Z
Character Event;157;Debate Club;Weapon;3;2020-11-03T11:44:50Z
Character Event;158;Debate Club;Weapon;3;2020-11-03T11:44:50Z
Character Event;159;Xingqiu;Character;4;2020-11-03T11:44:50Z
Character Event;160;Skyrider Sword;Weapon;3;2020-11-03T11:44:55Z
Character Event;161;Slingshot;Weapon;3;2020-11-03T11:44:55Z
Character Event;162;Noelle;Character;4;2020-11-03T11:44:55Z
Character Event;163;Emerald Orb;Weapon;3;2020-11-03T11:44:55Z
Character Event;164;Slingshot;Weapon;3;2020-11-03T11:44:55Z
Character Event;165;Debate Club;Weapon;3;2020-11-03T11:44:55Z
Character Event;166;Raven Bow;Weapon;3;2020-11-03T11:44:55Z
Character Event;167;Emerald Orb;Weapon;3;2020-11-03T11:44:55Z
Character Event;168;Raven Bow;Weapon;3;2020-11-03T11:44:55Z
Character Event;169;Emerald Orb;Weapon;3;2020-11-03T11:44:55Z
Character Event;170;Ferrous Shadow;Weapon;3;2020-11-03T11:45:00Z
Character Event;171;Xingqiu;Character;4;2020-11-03T11:45:00Z
Character Event;172;Ferrous Shadow;Weapon;3;2020-11-03T11:45:00Z
Character Event;173;Cool Steel;Weapon;3;2020-11-03T11:45:00Z
Character Event;174;Thrilling Tales of Dragon Slayers;Weapon;3;2020-11-03T11:45:00Z
Character Event;175;Debate Club;Weapon;3;2020-11-03T11:45:00Z
Character Event;176;Sharpshooter's Oath;Weapon;3;2020-11-03T11:45:00Z
Character Event;177;Bloodtainted Greatsword;Weapon;3;2020-11-03T11:45:00Z
Character Event;178;Black Tassel;Weapon;3;2020-11-03T11:45:00Z
Character Event;179;Ferrous Shadow;Weapon;3;2020-11-03T11:45:00Z
Character Event;180;Skyrider Sword;Weapon;3;2020-11-03T11:45:04Z
Character Event;181;Sucrose;Character;4;2020-11-03T11:45:04Z
Character Event;182;Black Tassel;Weapon;3;2020-11-03T11:45:04Z
Character Event;183;Sharpshooter's Oath;Weapon;3;2020-11-03T11:45:04Z
Character Event;184;Black Tassel;Weapon;3;2020-11-03T11:45:04Z
Character Event;185;Sharpshooter's Oath;Weapon;3;2020-11-03T11:45:04Z
Character Event;186;Sharpshooter's Oath;Weapon;3;2020-11-03T11:45:04Z
Character Event;187;Magic Guide;Weapon;3;2020-11-03T11:45:04Z
Character Event;188;Sharpshooter's Oath;Weapon;3;2020-11-03T11:45:04Z
Character Event;189;Black Tassel;Weapon;3;2020-11-03T11:45:04Z
Character Event;190;Raven Bow;Weapon;3;2020-11-03T11:45:09Z
Character Event;191;Xingqiu;Character;4;2020-11-03T11:45:09Z
Character Event;192;Klee;Character;5;2020-11-03T11:45:09Z
Character Event;193;Raven Bow;Weapon;3;2020-11-03T11:45:09Z
Character Event;194;Slingshot;Weapon;3;2020-11-03T11:45:09Z
Character Event;195;Sucrose;Character;4;2020-11-03T11:45:09Z
Character Event;196;Sharpshooter's Oath;Weapon;3;2020-11-03T11:45:09Z
Character Event;197;Bloodtainted Greatsword;Weapon;3;2020-11-03T11:45:09Z
Character Event;198;Skyrider Sword;Weapon;3;2020-11-03T11:45:09Z
Character Event;199;Ferrous Shadow;Weapon;3;2020-11-03T11:45:09Z
Character Event;200;Sharpshooter's Oath;Weapon;3;2020-11-03T11:48:21Z
Character Event;201;Debate Club;Weapon;3;2020-11-04T22:37:27Z
Character Event;202;Debate Club;Weapon;3;2020-11-10T21:54:00Z
Character Event;203;Emerald Orb;Weapon;3;2020-11-14T11:57:58Z
Character Event;204;Ferrous Shadow;Weapon;3;2020-11-18T14:01:28Z
Character Event;205;Diona;Character;4;2020-11-18T22:43:40Z
Character Event;206;Sharpshooter's Oath;Weapon;3;2020-11-23T16:19:34Z
Character Event;207;Harbinger of Dawn;Weapon;3;2020-11-30T13:51:57Z
Character Event;208;Ferrous Shadow;Weapon;3;2020-12-01T10:47:57Z
Character Event;209;Skyrider Sword;Weapon;3;2020-12-01T10:48:01Z
Character Event;210;Tartaglia;Character;5;2020-12-01T10:48:04Z
Character Event;211;Cool Steel;Weapon;3;2020-12-01T10:48:20Z
Character Event;212;Raven Bow;Weapon;3;2020-12-01T10:48:23Z
Character Event;213;Magic Guide;Weapon;3;2020-12-01T10:48:28Z
Character Event;214;Xinyan;Character;4;2020-12-01T18:10:40Z
Character Event;215;Harbinger of Dawn;Weapon;3;2020-12-01T18:10:40Z
Character Event;216;Xinyan;Character;4;2020-12-01T18:10:40Z
Character Event;217;Cool Steel;Weapon;3;2020-12-01T18:10:40Z
Character Event;218;Ferrous Shadow;Weapon;3;2020-12-01T18:10:40Z
Character Event;219;Raven Bow;Weapon;3;2020-12-01T18:10:40Z
Character Event;220;Debate Club;Weapon;3;2020-12-01T18:10:40Z
Character Event;221;Harbinger of Dawn;Weapon;3;2020-12-01T18:10:40Z
Character Event;222;Bloodtainted Greatsword;Weapon;3;2020-12-01T18:10:40Z
Character Event;223;Raven Bow;Weapon;3;2020-12-01T18:10:40Z
Character Event;224;Thrilling Tales of Dragon Slayers;Weapon;3;2020-12-01T18:10:46Z
Character Event;225;Xinyan;Character;4;2020-12-01T18:10:46Z
Character Event;226;Thrilling Tales of Dragon Slayers;Weapon;3;2020-12-01T18:10:46Z
Character Event;227;Sharpshooter's Oath;Weapon;3;2020-12-01T18:10:46Z
Character Event;228;Bloodtainted Greatsword;Weapon;3;2020-12-01T18:10:46Z
Character Event;229;Skyrider Sword;Weapon;3;2020-12-01T18:10:46Z
Character Event;230;Thrilling Tales of Dragon Slayers;Weapon;3;2020-12-01T18:10:46Z
Character Event;231;Thrilling Tales of Dragon Slayers;Weapon;3;2020-12-01T18:10:46Z
Character Event;232;Bloodtainted Greatsword;Weapon;3;2020-12-01T18:10:46Z
Character Event;233;Thrilling Tales of Dragon Slayers;Weapon;3;2020-12-01T18:10:46Z
Character Event;234;Razor;Character;4;2020-12-01T18:10:50Z
Character Event;235;Bloodtainted Greatsword;Weapon;3;2020-12-01T18:10:50Z
Character Event;236;Cool Steel;Weapon;3;2020-12-01T18:10:50Z
Character Event;237;Raven Bow;Weapon;3;2020-12-01T18:10:50Z
Character Event;238;Skyrider Sword;Weapon;3;2020-12-01T18:10:50Z
Character Event;239;Ferrous Shadow;Weapon;3;2020-12-01T18:10:50Z
Character Event;240;Sharpshooter's Oath;Weapon;3;2020-12-01T18:10:50Z
Character Event;241;Ferrous Shadow;Weapon;3;2020-12-01T18:10:50Z
Character Event;242;Skyrider Sword;Weapon;3;2020-12-01T18:10:50Z
Character Event;243;Xinyan;Character;4;2020-12-01T18:10:50Z
Character Event;244;Emerald Orb;Weapon;3;2020-12-01T18:10:55Z
Character Event;245;Slingshot;Weapon;3;2020-12-01T18:10:55Z
Character Event;246;Cool Steel;Weapon;3;2020-12-01T18:10:55Z
Character Event;247;Skyrider Sword;Weapon;3;2020-12-01T18:10:55Z
Character Event;248;Skyrider Sword;Weapon;3;2020-12-01T18:10:55Z
Character Event;249;Magic Guide;Weapon;3;2020-12-01T18:10:55Z
Character Event;250;Black Tassel;Weapon;3;2020-12-01T18:10:55Z
Character Event;251;Harbinger of Dawn;Weapon;3;2020-12-01T18:10:55Z
Character Event;252;Eye of Perception;Weapon;4;2020-12-01T18:10:55Z
Character Event;253;Skyrider Sword;Weapon;3;2020-12-01T18:10:55Z
Character Event;254;Xinyan;Character;4;2020-12-01T18:11:00Z
Character Event;255;Ferrous Shadow;Weapon;3;2020-12-01T18:11:00Z
Character Event;256;Ferrous Shadow;Weapon;3;2020-12-01T18:11:00Z
Character Event;257;Slingshot;Weapon;3;2020-12-01T18:11:00Z
Character Event;258;Cool Steel;Weapon;3;2020-12-01T18:11:00Z
Character Event;259;Black Tassel;Weapon;3;2020-12-01T18:11:00Z
Character Event;260;Thrilling Tales of Dragon Slayers;Weapon;3;2020-12-01T18:11:00Z
Character Event;261;Black Tassel;Weapon;3;2020-12-01T18:11:00Z
Character Event;262;Magic Guide;Weapon;3;2020-12-01T18:11:00Z
Character Event;263;Sucrose;Character;4;2020-12-01T18:11:00Z
Character Event;264;Thrilling Tales of Dragon Slayers;Weapon;3;2020-12-01T18:11:12Z
Character Event;265;Emerald Orb;Weapon;3;2020-12-01T18:11:16Z
Character Event;266;Thrilling Tales of Dragon Slayers;Weapon;3;2020-12-01T18:11:19Z
Character Event;267;Skyrider Sword;Weapon;3;2020-12-01T18:11:21Z
Character Event;268;Ferrous Shadow;Weapon;3;2020-12-01T18:11:26Z
Character Event;269;Thrilling Tales of Dragon Slayers;Weapon;3;2020-12-01T18:11:31Z
Character Event;270;Black Tassel;Weapon;3;2020-12-01T18:11:35Z
Character Event;271;Debate Club;Weapon;3;2020-12-01T18:12:35Z
Character Event;272;Cool Steel;Weapon;3;2020-12-01T18:12:35Z
Character Event;273;Chongyun;Character;4;2020-12-01T18:12:35Z
Character Event;274;Cool Steel;Weapon;3;2020-12-01T18:12:35Z
Character Event;275;Skyrider Sword;Weapon;3;2020-12-01T18:12:35Z
Character Event;276;Magic Guide;Weapon;3;2020-12-01T18:12:35Z
Character Event;277;Emerald Orb;Weapon;3;2020-12-01T18:12:35Z
Character Event;278;Debate Club;Weapon;3;2020-12-01T18:12:35Z
Character Event;279;Debate Club;Weapon;3;2020-12-01T18:12:35Z
Character Event;280;Ferrous Shadow;Weapon;3;2020-12-01T18:12:35Z
Character Event;281;Cool Steel;Weapon;3;2020-12-01T18:12:42Z
Character Event;282;Raven Bow;Weapon;3;2020-12-01T18:12:45Z
Character Event;283;Favonius Greatsword;Weapon;4;2020-12-01T18:12:48Z
Character Event;284;Chongyun;Character;4;2020-12-01T18:12:52Z
Character Event;285;Black Tassel;Weapon;3;2020-12-01T18:13:09Z
Character Event;286;Sucrose;Character;4;2020-12-01T18:25:38Z
Character Event;287;Zhongli;Character;5;2020-12-01T18:25:38Z
Character Event;288;Bloodtainted Greatsword;Weapon;3;2020-12-01T18:25:38Z
Character Event;289;Bloodtainted Greatsword;Weapon;3;2020-12-01T18:25:38Z
Character Event;290;Ferrous Shadow;Weapon;3;2020-12-01T18:25:38Z
Character Event;291;Black Tassel;Weapon;3;2020-12-01T18:25:38Z
Character Event;292;Bloodtainted Greatsword;Weapon;3;2020-12-01T18:25:38Z
Character Event;293;Slingshot;Weapon;3;2020-12-01T18:25:38Z
Character Event;294;Thrilling Tales of Dragon Slayers;Weapon;3;2020-12-01T18:25:38Z
Character Event;295;Xinyan;Character;4;2020-12-01T18:25:38Z
Character Event;296;Debate Club;Weapon;3;2020-12-05T00:55:21Z
Character Event;297;Thrilling Tales of Dragon Slayers;Weapon;3;2020-12-05T00:55:27Z
Character Event;298;Sharpshooter's Oath;Weapon;3;2020-12-05T00:55:31Z
Character Event;299;Harbinger of Dawn;Weapon;3;2020-12-05T00:55:35Z
Character Event;300;Black Tassel;Weapon;3;2020-12-05T22:10:40Z
Character Event;301;Black Tassel;Weapon;3;2020-12-11T09:07:53Z
Character Event;302;Skyrider Sword;Weapon;3;2020-12-11T09:14:03Z
Character Event;303;Skyrider Sword;Weapon;3;2020-12-11T09:14:08Z
Character Event;304;Xinyan;Character;4;2020-12-11T09:14:11Z
Character Event;305;Raven Bow;Weapon;3;2020-12-11T09:14:14Z
Character Event;306;Slingshot;Weapon;3;2020-12-11T12:56:09Z
Character Event;307;Emerald Orb;Weapon;3;2020-12-12T11:20:52Z
Character Event;308;Black Tassel;Weapon;3;2020-12-12T11:20:57Z
Character Event;309;Debate Club;Weapon;3;2020-12-17T16:21:03Z
Character Event;310;Skyrider Sword;Weapon;3;2020-12-17T16:21:07Z
Character Event;311;Thrilling Tales of Dragon Slayers;Weapon;3;2020-12-17T16:21:16Z
