Banner;Index;Item;Item Type;Item Rarity;Date
Character Event;103;Thrilling Tales of Dragon Slayers;Weapon;3;2020-11-08T09:20:27Z
Character Event;104;Emerald Orb;Weapon;3;2020-11-08T09:20:27Z
Character Event;105;Emerald Orb;Weapon;3;2020-11-08T09:20:27Z
Character Event;106;Magic Guide;Weapon;3;2020-11-08T09:20:27Z
Character Event;107;Raven Bow;Weapon;3;2020-11-08T09:20:27Z
Character Event;108;Bloodtainted Greatsword;Weapon;3;2020-11-08T09:20:27Z
Character Event;109;Emerald Orb;Weapon;3;2020-11-08T09:20:27Z
Character Event;110;Harbinger of Dawn;Weapon;3;2020-11-08T09:20:27Z
Character Event;111;Favonius Lance;Weapon;4;2020-11-08T09:20:27Z
Character Event;112;Black Tassel;Weapon;3;2020-11-08T09:20:27Z
Character Event;113;Skyrider Sword;Weapon;3;2020-11-08T09:20:34Z
Character Event;114;Cool Steel;Weapon;3;2020-11-08T09:20:34Z
Character Event;115;Magic Guide;Weapon;3;2020-11-08T09:20:34Z
Character Event;116;Ferrous Shadow;Weapon;3;2020-11-08T09:20:34Z
Character Event;117;Magic Guide;Weapon;3;2020-11-08T09:20:34Z
Character Event;118;Cool Steel;Weapon;3;2020-11-08T09:20:34Z
Character Event;119;Harbinger of Dawn;Weapon;3;2020-11-08T09:20:34Z
Character Event;120;Noelle;Character;4;2020-11-08T09:20:34Z
Character Event;121;Magic Guide;Weapon;3;2020-11-08T09:20:34Z
Character Event;122;Ferrous Shadow;Weapon;3;2020-11-08T09:20:34Z
Character Event;123;Skyrider Sword;Weapon;3;2020-11-08T09:20:40Z
Character Event;124;Ferrous Shadow;Weapon;3;2020-11-08T09:20:40Z
Character Event;125;Slingshot;Weapon;3;2020-11-08T09:20:40Z
Character Event;126;Cool Steel;Weapon;3;2020-11-08T09:20:40Z
Character Event;127;Emerald Orb;Weapon;3;2020-11-08T09:20:40Z
Character Event;128;Bloodtainted Greatsword;Weapon;3;2020-11-08T09:20:40Z
Character Event;129;Debate Club;Weapon;3;2020-11-08T09:20:40Z
Character Event;130;Xingqiu;Character;4;2020-11-08T09:20:40Z
Character Event;131;Ferrous Shadow;Weapon;3;2020-11-08T09:20:40Z
Character Event;132;Sharpshooter's Oath;Weapon;3;2020-11-08T09:20:40Z
Character Event;133;Bloodtainted Greatsword;Weapon;3;2020-11-08T09:20:46Z
Character Event;134;Debate Club;Weapon;3;2020-11-08T09:20:46Z
Character Event;135;Raven Bow;Weapon;3;2020-11-08T09:20:46Z
Character Event;136;Slingshot;Weapon;3;2020-11-08T09:20:46Z
Character Event;137;Qiqi;Character;5;2020-11-08T09:20:46Z
Character Event;138;Raven Bow;Weapon;3;2020-11-08T09:20:46Z
Character Event;139;Sacrificial Fragments;Weapon;4;2020-11-08T09:20:46Z
Character Event;140;Ferrous Shadow;Weapon;3;2020-11-08T09:20:46Z
Character Event;141;Magic Guide;Weapon;3;2020-11-08T09:20:46Z
Character Event;142;Cool Steel;Weapon;3;2020-11-08T09:20:46Z
Character Event;143;Slingshot;Weapon;3;2020-11-08T20:44:29Z
Character Event;144;Sharpshooter's Oath;Weapon;3;2020-11-08T20:44:29Z
Character Event;145;Ferrous Shadow;Weapon;3;2020-11-08T20:44:29Z
Character Event;146;Slingshot;Weapon;3;2020-11-08T20:44:29Z
Character Event;147;Harbinger of Dawn;Weapon;3;2020-11-08T20:44:29Z
Character Event;148;Skyrider Sword;Weapon;3;2020-11-08T20:44:29Z
Character Event;149;Klee;Character;5;2020-11-08T20:44:29Z
Character Event;150;Noelle;Character;4;2020-11-08T20:44:29Z
Character Event;151;Magic Guide;Weapon;3;2020-11-08T20:44:29Z
Character Event;152;Raven Bow;Weapon;3;2020-11-08T20:44:29Z
Character Event;153;Emerald Orb;Weapon;3;2020-11-08T20:45:51Z
Character Event;154;Magic Guide;Weapon;3;2020-11-08T20:45:51Z
Character Event;155;Emerald Orb;Weapon;3;2020-11-08T20:45:51Z
Character Event;156;Magic Guide;Weapon;3;2020-11-08T20:45:51Z
Character Event;157;Cool Steel;Weapon;3;2020-11-08T20:45:51Z
Character Event;158;Magic Guide;Weapon;3;2020-11-08T20:45:51Z
Character Event;159;Noelle;Character;4;2020-11-08T20:45:51Z
Character Event;160;Raven Bow;Weapon;3;2020-11-08T20:45:51Z
Character Event;161;Magic Guide;Weapon;3;2020-11-08T20:45:51Z
Character Event;162;Raven Bow;Weapon;3;2020-11-08T20:45:51Z
Character Event;163;Cool Steel;Weapon;3;2020-11-08T20:45:56Z
Character Event;164;Raven Bow;Weapon;3;2020-11-08T20:45:56Z
Character Event;165;Thrilling Tales of Dragon Slayers;Weapon;3;2020-11-08T20:45:56Z
Character Event;166;Raven Bow;Weapon;3;2020-11-08T20:45:56Z
Character Event;167;Skyrider Sword;Weapon;3;2020-11-08T20:45:56Z
Character Event;168;Sucrose;Character;4;2020-11-08T20:45:56Z
Character Event;169;Thrilling Tales of Dragon Slayers;Weapon;3;2020-11-08T20:45:56Z
Character Event;170;Raven Bow;Weapon;3;2020-11-08T20:45:56Z
Character Event;171;Bloodtainted Greatsword;Weapon;3;2020-11-08T20:45:56Z
Character Event;172;Skyrider Sword;Weapon;3;2020-11-08T20:45:56Z
Character Event;173;Slingshot;Weapon;3;2020-11-08T20:46:05Z
Character Event;174;Thrilling Tales of Dragon Slayers;Weapon;3;2020-11-08T20:46:05Z
Character Event;175;Skyrider Sword;Weapon;3;2020-11-08T20:46:05Z
Character Event;176;Slingshot;Weapon;3;2020-11-08T20:46:05Z
Character Event;177;Noelle;Character;4;2020-11-08T20:46:05Z
Character Event;178;Bloodtainted Greatsword;Weapon;3;2020-11-08T20:46:05Z
Character Event;179;Debate Club;Weapon;3;2020-11-08T20:46:05Z
Character Event;180;Thrilling Tales of Dragon Slayers;Weapon;3;2020-11-08T20:46:05Z
Character Event;181;Noelle;Character;4;2020-11-08T20:46:05Z
Character Event;182;Xingqiu;Character;4;2020-11-08T20:46:05Z
Character Event;183;Sharpshooter's Oath;Weapon;3;2020-11-08T20:46:16Z
Character Event;184;Black Tassel;Weapon;3;2020-11-08T20:46:16Z
Character Event;185;Cool Steel;Weapon;3;2020-11-08T20:46:16Z
Character Event;186;Slingshot;Weapon;3;2020-11-08T20:46:16Z
Character Event;187;Black Tassel;Weapon;3;2020-11-08T20:46:16Z
Character Event;188;Slingshot;Weapon;3;2020-11-08T20:46:16Z
Character Event;189;Cool Steel;Weapon;3;2020-11-08T20:46:16Z
Character Event;190;Slingshot;Weapon;3;2020-11-08T20:46:16Z
Character Event;191;Skyrider Sword;Weapon;3;2020-11-08T20:46:16Z
Character Event;192;Noelle;Character;4;2020-11-08T20:46:16Z
Character Event;193;Harbinger of Dawn;Weapon;3;2020-11-08T20:48:47Z
Character Event;194;Ferrous Shadow;Weapon;3;2020-11-08T20:48:47Z
Character Event;195;Magic Guide;Weapon;3;2020-11-08T20:48:47Z
Character Event;196;Raven Bow;Weapon;3;2020-11-08T20:48:47Z
Character Event;197;Raven Bow;Weapon;3;2020-11-08T20:48:47Z
Character Event;198;Bloodtainted Greatsword;Weapon;3;2020-11-08T20:48:47Z
Character Event;199;Cool Steel;Weapon;3;2020-11-08T20:48:47Z
Character Event;200;Magic Guide;Weapon;3;2020-11-08T20:48:47Z
Character Event;201;Bloodtainted Greatsword;Weapon;3;2020-11-08T20:48:47Z
Character Event;202;Sucrose;Character;4;2020-11-08T20:48:47Z
Character Event;203;Harbinger of Dawn;Weapon;3;2020-11-10T23:31:45Z
Character Event;204;Skyrider Sword;Weapon;3;2020-11-10T23:31:45Z
Character Event;205;Bloodtainted Greatsword;Weapon;3;2020-11-10T23:31:45Z
Character Event;206;Magic Guide;Weapon;3;2020-11-10T23:31:45Z
Character Event;207;Ferrous Shadow;Weapon;3;2020-11-10T23:31:45Z
Character Event;208;Bloodtainted Greatsword;Weapon;3;2020-11-10T23:31:45Z
Character Event;209;Harbinger of Dawn;Weapon;3;2020-11-10T23:31:45Z
Character Event;210;Thrilling Tales of Dragon Slayers;Weapon;3;2020-11-10T23:31:45Z
Character Event;211;The Flute;Weapon;4;2020-11-10T23:31:45Z
Character Event;212;Harbinger of Dawn;Weapon;3;2020-11-10T23:31:45Z
Character Event;213;Magic Guide;Weapon;3;2020-11-10T23:46:38Z
Character Event;214;Raven Bow;Weapon;3;2020-11-13T09:50:26Z
Character Event;215;Ferrous Shadow;Weapon;3;2020-11-13T09:50:26Z
Character Event;216;Ferrous Shadow;Weapon;3;2020-11-13T09:50:26Z
Character Event;217;Cool Steel;Weapon;3;2020-11-13T09:50:26Z
Character Event;218;Slingshot;Weapon;3;2020-11-13T09:50:26Z
Character Event;219;Sharpshooter's Oath;Weapon;3;2020-11-13T09:50:26Z
Character Event;220;Black Tassel;Weapon;3;2020-11-13T09:50:26Z
Character Event;221;Ningguang;Character;4;2020-11-13T09:50:26Z
Character Event;222;Magic Guide;Weapon;3;2020-11-13T09:50:26Z
Character Event;223;Tartaglia;Character;5;2020-11-13T09:50:26Z
Character Event;224;Ferrous Shadow;Weapon;3;2020-11-15T07:24:18Z
Character Event;225;Debate Club;Weapon;3;2020-11-18T22:49:49Z
Character Event;226;Debate Club;Weapon;3;2020-11-18T22:49:49Z
Character Event;227;Magic Guide;Weapon;3;2020-11-18T22:49:49Z
Character Event;228;Debate Club;Weapon;3;2020-11-18T22:49:49Z
Character Event;229;Emerald Orb;Weapon;3;2020-11-18T22:49:49Z
Character Event;230;Emerald Orb;Weapon;3;2020-11-18T22:49:49Z
Character Event;231;Ningguang;Character;4;2020-11-18T22:49:49Z
Character Event;232;Debate Club;Weapon;3;2020-11-18T22:49:49Z
Character Event;233;Debate Club;Weapon;3;2020-11-18T22:49:49Z
Character Event;234;Emerald Orb;Weapon;3;2020-11-18T22:49:49Z
Character Event;235;Harbinger of Dawn;Weapon;3;2020-11-23T10:48:46Z
Character Event;236;Bloodtainted Greatsword;Weapon;3;2020-11-23T10:48:53Z
Character Event;237;Magic Guide;Weapon;3;2020-11-23T10:48:57Z
Character Event;238;Cool Steel;Weapon;3;2020-11-23T10:49:01Z
Character Event;239;Ferrous Shadow;Weapon;3;2020-11-23T10:49:21Z
Character Event;240;Ningguang;Character;4;2020-11-23T10:49:25Z
Character Event;241;Sacrificial Greatsword;Weapon;4;2020-11-23T10:52:01Z
Character Event;242;Cool Steel;Weapon;3;2020-11-25T17:24:23Z
Character Event;243;Ferrous Shadow;Weapon;3;2020-11-26T19:59:02Z
Character Event;244;Harbinger of Dawn;Weapon;3;2020-11-26T19:59:09Z
Character Event;245;Sharpshooter's Oath;Weapon;3;2020-11-26T19:59:12Z
Character Event;246;Skyrider Sword;Weapon;3;2020-12-01T18:08:47Z
Character Event;247;Debate Club;Weapon;3;2020-12-01T18:08:47Z
Character Event;248;Thrilling Tales of Dragon Slayers;Weapon;3;2020-12-01T18:08:47Z
Character Event;249;Ferrous Shadow;Weapon;3;2020-12-01T18:08:47Z
Character Event;250;Magic Guide;Weapon;3;2020-12-01T18:08:47Z
Character Event;251;Xinyan;Character;4;2020-12-01T18:08:47Z
Character Event;252;Cool Steel;Weapon;3;2020-12-01T18:08:47Z
Character Event;253;Black Tassel;Weapon;3;2020-12-01T18:08:47Z
Character Event;254;Slingshot;Weapon;3;2020-12-01T18:08:47Z
Character Event;255;Skyrider Sword;Weapon;3;2020-12-01T18:08:47Z
Character Event;256;Debate Club;Weapon;3;2020-12-01T18:09:50Z
Character Event;257;Ferrous Shadow;Weapon;3;2020-12-01T18:09:56Z
Character Event;258;Raven Bow;Weapon;3;2020-12-01T18:10:00Z
Character Event;259;Zhongli;Character;5;2020-12-01T18:10:16Z
Character Event;260;Favonius Greatsword;Weapon;4;2020-12-01T18:12:03Z
Character Event;261;Debate Club;Weapon;3;2020-12-02T14:31:02Z
Character Event;262;Magic Guide;Weapon;3;2020-12-02T14:31:02Z
Character Event;263;Ferrous Shadow;Weapon;3;2020-12-02T14:31:02Z
Character Event;264;Cool Steel;Weapon;3;2020-12-02T14:31:02Z
Character Event;265;Thrilling Tales of Dragon Slayers;Weapon;3;2020-12-02T14:31:02Z
Character Event;266;Ferrous Shadow;Weapon;3;2020-12-02T14:31:02Z
Character Event;267;Debate Club;Weapon;3;2020-12-02T14:31:02Z
Character Event;268;Black Tassel;Weapon;3;2020-12-02T14:31:02Z
Character Event;269;Debate Club;Weapon;3;2020-12-02T14:31:02Z
Character Event;270;Chongyun;Character;4;2020-12-02T14:31:02Z
Character Event;271;Sharpshooter's Oath;Weapon;3;2020-12-02T14:31:10Z
Character Event;272;Thrilling Tales of Dragon Slayers;Weapon;3;2020-12-02T14:31:10Z
Character Event;273;Sharpshooter's Oath;Weapon;3;2020-12-02T14:31:10Z
Character Event;274;Debate Club;Weapon;3;2020-12-02T14:31:10Z
Character Event;275;Favonius Lance;Weapon;4;2020-12-02T14:31:10Z
Character Event;276;Xinyan;Character;4;2020-12-02T14:31:10Z
Character Event;277;Cool Steel;Weapon;3;2020-12-02T14:31:10Z
Character Event;278;Skyrider Sword;Weapon;3;2020-12-02T14:31:10Z
Character Event;279;Ferrous Shadow;Weapon;3;2020-12-02T14:31:10Z
Character Event;280;Slingshot;Weapon;3;2020-12-02T14:31:10Z
Character Event;281;Raven Bow;Weapon;3;2020-12-02T14:31:19Z
Character Event;282;Black Tassel;Weapon;3;2020-12-02T14:31:19Z
Character Event;283;Ferrous Shadow;Weapon;3;2020-12-02T14:31:19Z
Character Event;284;Skyrider Sword;Weapon;3;2020-12-02T14:31:19Z
Character Event;285;Thrilling Tales of Dragon Slayers;Weapon;3;2020-12-02T14:31:19Z
Character Event;286;Sucrose;Character;4;2020-12-02T14:31:19Z
Character Event;287;Emerald Orb;Weapon;3;2020-12-02T14:31:19Z
Character Event;288;Bloodtainted Greatsword;Weapon;3;2020-12-02T14:31:19Z
Character Event;289;Magic Guide;Weapon;3;2020-12-02T14:31:19Z
Character Event;290;Skyrider Sword;Weapon;3;2020-12-02T14:31:19Z
Character Event;291;Black Tassel;Weapon;3;2020-12-02T14:31:28Z
Character Event;292;Harbinger of Dawn;Weapon;3;2020-12-02T14:31:28Z
Character Event;293;Thrilling Tales of Dragon Slayers;Weapon;3;2020-12-02T14:31:28Z
Character Event;294;Ferrous Shadow;Weapon;3;2020-12-02T14:31:28Z
Character Event;295;Chongyun;Character;4;2020-12-02T14:31:28Z
Character Event;296;Black Tassel;Weapon;3;2020-12-02T14:31:28Z
Character Event;297;Harbinger of Dawn;Weapon;3;2020-12-02T14:31:28Z
Character Event;298;Harbinger of Dawn;Weapon;3;2020-12-02T14:31:28Z
Character Event;299;Sacrificial Sword;Weapon;4;2020-12-02T14:31:28Z
Character Event;300;Bloodtainted Greatsword;Weapon;3;2020-12-02T14:31:28Z
Character Event;301;Cool Steel;Weapon;3;2020-12-02T14:31:35Z
Character Event;302;Raven Bow;Weapon;3;2020-12-02T14:31:35Z
Character Event;303;Raven Bow;Weapon;3;2020-12-02T14:31:35Z
Character Event;304;Raven Bow;Weapon;3;2020-12-02T14:31:35Z
Character Event;305;Black Tassel;Weapon;3;2020-12-02T14:31:35Z
Character Event;306;Raven Bow;Weapon;3;2020-12-02T14:31:35Z
Character Event;307;Debate Club;Weapon;3;2020-12-02T14:31:35Z
Character Event;308;Skyrider Sword;Weapon;3;2020-12-02T14:31:35Z
Character Event;309;Chongyun;Character;4;2020-12-02T14:31:35Z
Character Event;310;Sharpshooter's Oath;Weapon;3;2020-12-02T14:31:35Z
Character Event;311;Raven Bow;Weapon;3;2020-12-02T14:32:33Z
Character Event;312;Skyrider Sword;Weapon;3;2020-12-02T14:32:36Z
Character Event;313;Sharpshooter's Oath;Weapon;3;2020-12-02T14:32:39Z
Character Event;314;Debate Club;Weapon;3;2020-12-02T14:32:41Z
Character Event;315;Ferrous Shadow;Weapon;3;2020-12-02T14:32:44Z
Character Event;316;Emerald Orb;Weapon;3;2020-12-02T14:32:48Z
Character Event;317;Black Tassel;Weapon;3;2020-12-02T14:32:52Z
Character Event;318;Xinyan;Character;4;2020-12-04T18:03:45Z
Character Event;319;Thrilling Tales of Dragon Slayers;Weapon;3;2020-12-04T18:03:56Z
Character Event;320;Skyrider Sword;Weapon;3;2020-12-04T18:04:02Z
Character Event;321;Black Tassel;Weapon;3;2020-12-04T18:04:09Z
Character Event;322;Ferrous Shadow;Weapon;3;2020-12-04T18:04:15Z
Character Event;323;Magic Guide;Weapon;3;2020-12-05T13:33:49Z
Character Event;324;Raven Bow;Weapon;3;2020-12-05T13:33:59Z
Character Event;325;Emerald Orb;Weapon;3;2020-12-05T22:38:08Z
Character Event;326;Cool Steel;Weapon;3;2020-12-05T22:38:08Z
Character Event;327;Emerald Orb;Weapon;3;2020-12-05T22:38:08Z
Character Event;328;Razor;Character;4;2020-12-05T22:38:08Z
Character Event;329;Ferrous Shadow;Weapon;3;2020-12-05T22:38:08Z
Character Event;330;Debate Club;Weapon;3;2020-12-05T22:38:08Z
Character Event;331;Black Tassel;Weapon;3;2020-12-05T22:38:08Z
Character Event;332;Thrilling Tales of Dragon Slayers;Weapon;3;2020-12-05T22:38:08Z
Character Event;333;Cool Steel;Weapon;3;2020-12-05T22:38:08Z
Character Event;334;Raven Bow;Weapon;3;2020-12-05T22:38:08Z
Character Event;335;Ferrous Shadow;Weapon;3;2020-12-06T16:57:17Z
Character Event;336;Jean;Character;5;2020-12-06T16:57:22Z
Character Event;337;Favonius Sword;Weapon;4;2020-12-06T16:58:08Z
Character Event;338;Sharpshooter's Oath;Weapon;3;2020-12-06T16:58:12Z
Character Event;339;Debate Club;Weapon;3;2020-12-06T16:58:14Z
Character Event;340;Skyrider Sword;Weapon;3;2020-12-06T16:58:17Z
Character Event;341;Thrilling Tales of Dragon Slayers;Weapon;3;2020-12-06T16:58:28Z
Character Event;342;Skyrider Sword;Weapon;3;2020-12-06T16:58:36Z
Character Event;343;Skyrider Sword;Weapon;3;2020-12-10T19:12:01Z
Character Event;344;Sharpshooter's Oath;Weapon;3;2020-12-10T19:12:01Z
Character Event;345;Skyrider Sword;Weapon;3;2020-12-10T19:12:01Z
Character Event;346;Razor;Character;4;2020-12-10T19:12:01Z
Character Event;347;Magic Guide;Weapon;3;2020-12-10T19:12:01Z
Character Event;348;Ferrous Shadow;Weapon;3;2020-12-10T19:12:01Z
Character Event;349;Skyrider Sword;Weapon;3;2020-12-10T19:12:01Z
Character Event;350;Emerald Orb;Weapon;3;2020-12-10T19:12:01Z
Character Event;351;Bloodtainted Greatsword;Weapon;3;2020-12-10T19:12:01Z
Character Event;352;Thrilling Tales of Dragon Slayers;Weapon;3;2020-12-10T19:12:01Z
Character Event;353;Bloodtainted Greatsword;Weapon;3;2020-12-10T19:12:16Z
Character Event;354;Ferrous Shadow;Weapon;3;2020-12-23T01:57:11Z
Character Event;355;Cool Steel;Weapon;3;2020-12-23T01:57:15Z
Character Event;356;Rainslasher;Weapon;4;2020-12-23T01:57:19Z
Character Event;357;Thrilling Tales of Dragon Slayers;Weapon;3;2020-12-23T01:57:22Z
Character Event;358;Debate Club;Weapon;3;2020-12-23T01:57:25Z
Character Event;359;Harbinger of Dawn;Weapon;3;2020-12-23T01:57:28Z
Character Event;360;Magic Guide;Weapon;3;2020-12-23T01:57:31Z
Character Event;361;Debate Club;Weapon;3;2020-12-23T01:57:34Z
Character Event;362;Magic Guide;Weapon;3;2020-12-23T01:57:36Z
Character Event;363;Raven Bow;Weapon;3;2020-12-23T01:57:39Z
Character Event;364;Harbinger of Dawn;Weapon;3;2020-12-23T01:57:42Z
Character Event;365;Fischl;Character;4;2020-12-23T01:57:45Z
Character Event;366;Cool Steel;Weapon;3;2020-12-23T01:57:51Z
Character Event;367;Black Tassel;Weapon;3;2020-12-23T01:57:54Z
Character Event;368;Emerald Orb;Weapon;3;2020-12-23T01:57:57Z
Character Event;369;Thrilling Tales of Dragon Slayers;Weapon;3;2020-12-23T01:58:00Z
Character Event;370;Magic Guide;Weapon;3;2020-12-23T01:58:03Z
Character Event;371;Harbinger of Dawn;Weapon;3;2020-12-23T01:58:06Z
Character Event;372;Skyrider Sword;Weapon;3;2020-12-23T01:58:10Z
Character Event;373;Slingshot;Weapon;3;2020-12-23T01:58:14Z
Character Event;374;Bloodtainted Greatsword;Weapon;3;2020-12-23T01:58:17Z
Character Event;375;Sucrose;Character;4;2020-12-23T01:58:20Z
Character Event;376;Thrilling Tales of Dragon Slayers;Weapon;3;2020-12-23T01:58:29Z
Character Event;377;Harbinger of Dawn;Weapon;3;2020-12-23T01:58:32Z
Character Event;378;Thrilling Tales of Dragon Slayers;Weapon;3;2020-12-23T01:58:35Z
Character Event;379;Magic Guide;Weapon;3;2020-12-23T01:58:38Z
Character Event;380;Bloodtainted Greatsword;Weapon;3;2020-12-23T01:58:41Z
Character Event;381;Emerald Orb;Weapon;3;2020-12-23T01:58:43Z
Character Event;382;Bloodtainted Greatsword;Weapon;3;2020-12-23T01:58:57Z
Character Event;383;Harbinger of Dawn;Weapon;3;2020-12-23T01:59:00Z
Character Event;384;Emerald Orb;Weapon;3;2020-12-23T03:02:31Z
Character Event;385;Sucrose;Character;4;2020-12-23T08:16:12Z
Character Event;386;Sharpshooter's Oath;Weapon;3;2020-12-23T08:16:29Z
Character Event;387;Debate Club;Weapon;3;2020-12-23T08:53:45Z
Character Event;388;Ferrous Shadow;Weapon;3;2020-12-23T09:24:52Z
Character Event;389;Black Tassel;Weapon;3;2020-12-23T10:03:51Z
Character Event;390;Cool Steel;Weapon;3;2020-12-23T10:17:24Z
Character Event;391;Dragon's Bane;Weapon;4;2020-12-23T16:33:55Z
Character Event;392;Ferrous Shadow;Weapon;3;2020-12-23T17:37:02Z
Character Event;393;Debate Club;Weapon;3;2020-12-23T19:11:22Z
Character Event;394;Slingshot;Weapon;3;2020-12-23T19:11:28Z
Character Event;395;Debate Club;Weapon;3;2020-12-23T19:11:34Z
Character Event;396;Albedo;Character;5;2020-12-23T19:54:03Z
Character Event;397;Sharpshooter's Oath;Weapon;3;2020-12-23T20:12:31Z
Character Event;398;Harbinger of Dawn;Weapon;3;2020-12-24T11:52:36Z
Character Event;399;Raven Bow;Weapon;3;2020-12-24T12:24:39Z
Character Event;400;Bennett;Character;4;2020-12-24T17:20:36Z
Character Event;401;Bloodtainted Greatsword;Weapon;3;2020-12-24T17:20:54Z
Character Event;402;Raven Bow;Weapon;3;2020-12-25T03:26:42Z
Character Event;403;Harbinger of Dawn;Weapon;3;2020-12-25T12:49:18Z
Character Event;404;Magic Guide;Weapon;3;2020-12-25T12:49:25Z
Character Event;405;Magic Guide;Weapon;3;2020-12-26T04:47:49Z
Character Event;406;Skyrider Sword;Weapon;3;2020-12-27T08:43:05Z
Character Event;407;Debate Club;Weapon;3;2020-12-28T04:28:29Z
Character Event;408;Cool Steel;Weapon;3;2020-12-28T06:00:10Z
Character Event;409;Fischl;Character;4;2020-12-28T06:00:17Z
Character Event;410;Bloodtainted Greatsword;Weapon;3;2021-01-12T18:06:24Z
Character Event;411;Sharpshooter's Oath;Weapon;3;2021-01-12T18:06:24Z
Character Event;412;Slingshot;Weapon;3;2021-01-12T18:06:24Z
Character Event;413;Black Tassel;Weapon;3;2021-01-12T18:06:24Z
Character Event;414;Harbinger of Dawn;Weapon;3;2021-01-12T18:06:24Z
Character Event;415;Thrilling Tales of Dragon Slayers;Weapon;3;2021-01-12T18:06:24Z
Character Event;416;Ferrous Shadow;Weapon;3;2021-01-12T18:06:24Z
Character Event;417;Sharpshooter's Oath;Weapon;3;2021-01-12T18:06:24Z
Character Event;418;Raven Bow;Weapon;3;2021-01-12T18:06:24Z
Character Event;419;Keqing;Character;5;2021-01-12T18:06:24Z
Character Event;420;Xiangling;Character;4;2021-01-12T18:06:48Z
Character Event;421;Skyrider Sword;Weapon;3;2021-01-12T18:06:48Z
Character Event;422;Ferrous Shadow;Weapon;3;2021-01-12T18:06:48Z
Character Event;423;Raven Bow;Weapon;3;2021-01-12T18:06:48Z
Character Event;424;Slingshot;Weapon;3;2021-01-12T18:06:48Z
Character Event;425;Harbinger of Dawn;Weapon;3;2021-01-12T18:06:48Z
Character Event;426;Magic Guide;Weapon;3;2021-01-12T18:06:48Z
Character Event;427;Slingshot;Weapon;3;2021-01-12T18:06:48Z
Character Event;428;Thrilling Tales of Dragon Slayers;Weapon;3;2021-01-12T18:06:48Z
Character Event;429;Noelle;Character;4;2021-01-12T18:06:48Z
Character Event;430;Bloodtainted Greatsword;Weapon;3;2021-01-12T18:07:06Z
Character Event;431;Emerald Orb;Weapon;3;2021-01-12T18:07:10Z
Character Event;432;Sharpshooter's Oath;Weapon;3;2021-01-12T18:07:14Z
Character Event;433;Emerald Orb;Weapon;3;2021-01-12T18:07:17Z
Character Event;434;Bloodtainted Greatsword;Weapon;3;2021-01-12T18:07:22Z
Character Event;435;Emerald Orb;Weapon;3;2021-01-12T18:07:29Z
Character Event;436;Debate Club;Weapon;3;2021-01-14T16:58:52Z
Character Event;437;Emerald Orb;Weapon;3;2021-01-14T17:11:59Z
Character Event;438;Favonius Greatsword;Weapon;4;2021-01-14T18:09:56Z
Character Event;439;Cool Steel;Weapon;3;2021-01-14T18:10:03Z
Character Event;440;Magic Guide;Weapon;3;2021-01-16T18:47:56Z
Character Event;441;Skyrider Sword;Weapon;3;2021-01-16T18:59:23Z
Character Event;442;Cool Steel;Weapon;3;2021-01-20T18:18:36Z
Character Event;443;Bloodtainted Greatsword;Weapon;3;2021-01-24T15:10:35Z
Character Event;444;Raven Bow;Weapon;3;2021-02-02T21:16:17Z
Character Event;445;Cool Steel;Weapon;3;2021-02-02T21:16:22Z
Character Event;446;Cool Steel;Weapon;3;2021-02-02T21:16:25Z
Character Event;447;Beidou;Character;4;2021-02-02T21:16:28Z
Character Event;448;Skyrider Sword;Weapon;3;2021-02-02T21:16:46Z
Character Event;449;Debate Club;Weapon;3;2021-02-02T21:16:50Z
Character Event;450;Thrilling Tales of Dragon Slayers;Weapon;3;2021-02-02T21:25:38Z
Character Event;451;Slingshot;Weapon;3;2021-02-02T21:25:41Z
Character Event;452;Magic Guide;Weapon;3;2021-03-11T21:15:11Z
Character Event;453;Ferrous Shadow;Weapon;3;2021-03-11T21:15:15Z
Character Event;454;Magic Guide;Weapon;3;2021-03-11T21:15:18Z
Character Event;455;Emerald Orb;Weapon;3;2021-03-11T21:15:22Z
Character Event;456;Debate Club;Weapon;3;2021-03-11T21:15:25Z
Character Event;457;Xiangling;Character;4;2021-03-11T21:15:44Z
Character Event;458;Sharpshooter's Oath;Weapon;3;2021-03-11T21:16:19Z
Character Event;459;Skyrider Sword;Weapon;3;2021-03-11T21:16:25Z
Character Event;460;Sharpshooter's Oath;Weapon;3;2021-03-11T21:16:39Z
Weapon Event;1;Raven Bow;Weapon;3;2020-10-20T18:02:18Z
Weapon Event;2;Raven Bow;Weapon;3;2020-10-20T18:02:29Z
Weapon Event;3;Cool Steel;Weapon;3;2020-10-20T18:02:29Z
Weapon Event;4;Sharpshooter's Oath;Weapon;3;2020-10-20T18:02:29Z
Weapon Event;5;Sacrificial Bow;Weapon;4;2020-10-20T18:02:29Z
Weapon Event;6;Skyrider Sword;Weapon;3;2020-10-20T18:02:29Z
Weapon Event;7;Thrilling Tales of Dragon Slayers;Weapon;3;2020-10-20T18:02:29Z
Weapon Event;8;Sacrificial Fragments;Weapon;4;2020-10-20T18:02:29Z
Weapon Event;9;Black Tassel;Weapon;3;2020-10-20T18:02:29Z
Weapon Event;10;Bloodtainted Greatsword;Weapon;3;2020-10-20T18:02:29Z
Weapon Event;11;Sacrificial Fragments;Weapon;4;2020-10-20T18:02:29Z
Weapon Event;12;Sharpshooter's Oath;Weapon;3;2020-10-20T18:02:55Z
